timestamp,protocol,N,f,B,K,replica,host,time_sec,txs_delivered
2026-06-08 03:46:10,honeybadger,16,5,50000,1,11,121.43.148.183,101.002732,50000
2026-06-08 03:46:10,honeybadger,16,5,50000,1,12,121.40.158.250,101.03335,50000
2026-06-08 03:46:10,honeybadger,16,5,50000,1,13,121.40.117.123,101.020174,50000
2026-06-08 03:46:10,honeybadger,16,5,50000,1,14,121.40.88.101,101.020918,50000
2026-06-08 03:46:10,honeybadger,16,5,50000,1,15,121.40.118.7,101.018266,50000
2026-06-08 03:51:41,honeybadger,4,1,10,1,0,120.27.215.50,0.468918,8
2026-06-08 03:51:41,honeybadger,4,1,10,1,1,116.62.149.8,0.47763,8
2026-06-08 03:51:41,honeybadger,4,1,10,1,2,47.98.121.97,0.49517,8
2026-06-08 03:51:41,honeybadger,4,1,10,1,3,116.62.240.167,0.484617,8
2026-06-08 03:52:03,honeybadger,4,1,100,1,0,120.27.215.50,0.478387,100
2026-06-08 03:52:03,honeybadger,4,1,100,1,1,116.62.149.8,0.479252,100
2026-06-08 03:52:03,honeybadger,4,1,100,1,2,47.98.121.97,0.478858,100
2026-06-08 03:52:03,honeybadger,4,1,100,1,3,116.62.240.167,0.520495,100
2026-06-08 03:52:25,honeybadger,4,1,250,1,0,120.27.215.50,1.013432,186
2026-06-08 03:52:25,honeybadger,4,1,250,1,1,116.62.149.8,0.950088,186
2026-06-08 03:52:25,honeybadger,4,1,250,1,2,47.98.121.97,0.996256,186
2026-06-08 03:52:25,honeybadger,4,1,250,1,3,116.62.240.167,1.1919,186
2026-06-08 03:52:47,honeybadger,4,1,500,1,0,120.27.215.50,0.433975,500
2026-06-08 03:52:47,honeybadger,4,1,500,1,1,116.62.149.8,0.431439,500
2026-06-08 03:52:47,honeybadger,4,1,500,1,2,47.98.121.97,0.421431,500
2026-06-08 03:52:47,honeybadger,4,1,500,1,3,116.62.240.167,0.43611,500
2026-06-08 03:53:09,honeybadger,4,1,750,1,0,120.27.215.50,0.9257,561
2026-06-08 03:53:09,honeybadger,4,1,750,1,1,116.62.149.8,0.918637,561
2026-06-08 03:53:09,honeybadger,4,1,750,1,2,47.98.121.97,0.862682,561
2026-06-08 03:53:09,honeybadger,4,1,750,1,3,116.62.240.167,0.907874,561
2026-06-08 03:53:32,honeybadger,4,1,1000,1,0,120.27.215.50,0.739825,1000
2026-06-08 03:53:32,honeybadger,4,1,1000,1,1,116.62.149.8,0.683386,1000
2026-06-08 03:53:32,honeybadger,4,1,1000,1,2,47.98.121.97,0.69813,1000
2026-06-08 03:53:32,honeybadger,4,1,1000,1,3,116.62.240.167,0.747081,1000
2026-06-08 03:53:54,honeybadger,4,1,2500,1,0,120.27.215.50,3.336857,2500
2026-06-08 03:53:54,honeybadger,4,1,2500,1,1,116.62.149.8,3.290102,2500
2026-06-08 03:53:54,honeybadger,4,1,2500,1,2,47.98.121.97,3.316908,2500
2026-06-08 03:53:54,honeybadger,4,1,2500,1,3,116.62.240.167,3.364402,2500
2026-06-08 03:54:24,honeybadger,4,1,5000,1,0,120.27.215.50,7.267655,5000
2026-06-08 03:54:24,honeybadger,4,1,5000,1,1,116.62.149.8,7.391182,5000
2026-06-08 03:54:24,honeybadger,4,1,5000,1,2,47.98.121.97,7.325706,5000
2026-06-08 03:54:24,honeybadger,4,1,5000,1,3,116.62.240.167,7.506563,5000
2026-06-08 03:55:01,honeybadger,4,1,7500,1,0,120.27.215.50,11.584546,7500
2026-06-08 03:55:01,honeybadger,4,1,7500,1,1,116.62.149.8,11.658126,7500
2026-06-08 03:55:01,honeybadger,4,1,7500,1,2,47.98.121.97,11.51171,7500
2026-06-08 03:55:01,honeybadger,4,1,7500,1,3,116.62.240.167,11.55969,7500
2026-06-08 04:10:18,honeybadger,4,1,10000,1,0,120.27.215.50,,
2026-06-08 04:10:18,honeybadger,4,1,10000,1,1,116.62.149.8,,
2026-06-08 04:10:18,honeybadger,4,1,10000,1,2,47.98.121.97,,
2026-06-08 04:10:18,honeybadger,4,1,10000,1,3,116.62.240.167,,
2026-06-08 04:11:23,honeybadger,4,1,25000,1,0,120.27.215.50,40.569047,25000
2026-06-08 04:11:23,honeybadger,4,1,25000,1,1,116.62.149.8,40.598708,25000
2026-06-08 04:11:23,honeybadger,4,1,25000,1,2,47.98.121.97,40.547626,25000
2026-06-08 04:11:23,honeybadger,4,1,25000,1,3,116.62.240.167,40.724108,25000
2026-06-08 04:13:09,honeybadger,4,1,50000,1,0,120.27.215.50,84.871561,50000
2026-06-08 04:13:09,honeybadger,4,1,50000,1,1,116.62.149.8,84.750623,50000
2026-06-08 04:13:09,honeybadger,4,1,50000,1,2,47.98.121.97,84.339417,50000
2026-06-08 04:13:09,honeybadger,4,1,50000,1,3,116.62.240.167,84.93921,50000
2026-06-08 04:15:49,honeybadger,4,1,75000,1,0,120.27.215.50,132.951786,75000
2026-06-08 04:15:49,honeybadger,4,1,75000,1,1,116.62.149.8,132.916892,75000
2026-06-08 04:15:49,honeybadger,4,1,75000,1,2,47.98.121.97,131.681702,75000
2026-06-08 04:15:49,honeybadger,4,1,75000,1,3,116.62.240.167,133.034338,75000
2026-06-08 04:19:18,honeybadger,4,1,100000,1,0,120.27.215.50,183.550127,100000
2026-06-08 04:19:18,honeybadger,4,1,100000,1,1,116.62.149.8,183.629962,100000
2026-06-08 04:19:18,honeybadger,4,1,100000,1,2,47.98.121.97,182.641281,100000
2026-06-08 04:19:18,honeybadger,4,1,100000,1,3,116.62.240.167,183.951749,100000
2026-06-08 04:20:47,honeybadger,4,1,10000,1,0,120.27.215.50,15.446535,10000
2026-06-08 04:20:47,honeybadger,4,1,10000,1,1,116.62.149.8,15.340815,10000
2026-06-08 04:20:47,honeybadger,4,1,10000,1,2,47.98.121.97,15.442973,10000
2026-06-08 04:20:47,honeybadger,4,1,10000,1,3,116.62.240.167,15.415364,10000
2026-06-08 04:26:00,honeybadger,7,2,10,1,0,120.27.215.50,2.838444,7
2026-06-08 04:26:00,honeybadger,7,2,10,1,1,116.62.149.8,2.814023,7
2026-06-08 04:26:00,honeybadger,7,2,10,1,2,47.98.121.97,2.815112,7
2026-06-08 04:26:00,honeybadger,7,2,10,1,3,116.62.240.167,2.834515,7
2026-06-08 04:26:00,honeybadger,7,2,10,1,4,121.43.234.253,2.886122,7
2026-06-08 04:26:00,honeybadger,7,2,10,1,5,121.199.72.252,2.812627,7
2026-06-08 04:26:00,honeybadger,7,2,10,1,6,121.40.130.83,2.875126,7
2026-06-08 04:26:31,honeybadger,7,2,100,1,0,120.27.215.50,2.953059,98
2026-06-08 04:26:31,honeybadger,7,2,100,1,1,116.62.149.8,2.801549,98
2026-06-08 04:26:31,honeybadger,7,2,100,1,2,47.98.121.97,2.843866,98
2026-06-08 04:26:31,honeybadger,7,2,100,1,3,116.62.240.167,2.780422,98
2026-06-08 04:26:31,honeybadger,7,2,100,1,4,121.43.234.253,2.824996,98
2026-06-08 04:26:31,honeybadger,7,2,100,1,5,121.199.72.252,2.796432,98
2026-06-08 04:26:31,honeybadger,7,2,100,1,6,121.40.130.83,2.845238,98
2026-06-08 04:27:00,honeybadger,7,2,250,1,0,120.27.215.50,2.7543,245
2026-06-08 04:27:00,honeybadger,7,2,250,1,1,116.62.149.8,2.807638,245
2026-06-08 04:27:00,honeybadger,7,2,250,1,2,47.98.121.97,2.802278,245
2026-06-08 04:27:00,honeybadger,7,2,250,1,3,116.62.240.167,2.81492,245
2026-06-08 04:27:00,honeybadger,7,2,250,1,4,121.43.234.253,2.809168,245
2026-06-08 04:27:00,honeybadger,7,2,250,1,5,121.199.72.252,2.808009,245
2026-06-08 04:27:00,honeybadger,7,2,250,1,6,121.40.130.83,2.875206,245
2026-06-08 04:27:29,honeybadger,7,2,500,1,0,120.27.215.50,3.035334,497
2026-06-08 04:27:29,honeybadger,7,2,500,1,1,116.62.149.8,3.066816,497
2026-06-08 04:27:29,honeybadger,7,2,500,1,2,47.98.121.97,2.985395,497
2026-06-08 04:27:29,honeybadger,7,2,500,1,3,116.62.240.167,3.052114,497
2026-06-08 04:27:29,honeybadger,7,2,500,1,4,121.43.234.253,3.091113,497
2026-06-08 04:27:29,honeybadger,7,2,500,1,5,121.199.72.252,3.040178,497
2026-06-08 04:27:29,honeybadger,7,2,500,1,6,121.40.130.83,3.067693,497
2026-06-08 04:27:59,honeybadger,7,2,750,1,0,120.27.215.50,2.995913,749
2026-06-08 04:27:59,honeybadger,7,2,750,1,1,116.62.149.8,3.01915,749
2026-06-08 04:27:59,honeybadger,7,2,750,1,2,47.98.121.97,3.028088,749
2026-06-08 04:27:59,honeybadger,7,2,750,1,3,116.62.240.167,2.973459,749
2026-06-08 04:27:59,honeybadger,7,2,750,1,4,121.43.234.253,3.062847,749
2026-06-08 04:27:59,honeybadger,7,2,750,1,5,121.199.72.252,3.03336,749
2026-06-08 04:27:59,honeybadger,7,2,750,1,6,121.40.130.83,3.039515,749
2026-06-08 04:28:28,honeybadger,7,2,1000,1,0,120.27.215.50,3.570631,994
2026-06-08 04:28:28,honeybadger,7,2,1000,1,1,116.62.149.8,3.458972,994
2026-06-08 04:28:28,honeybadger,7,2,1000,1,2,47.98.121.97,3.396487,994
2026-06-08 04:28:28,honeybadger,7,2,1000,1,3,116.62.240.167,3.488492,994
2026-06-08 04:28:28,honeybadger,7,2,1000,1,4,121.43.234.253,3.498272,994
2026-06-08 04:28:28,honeybadger,7,2,1000,1,5,121.199.72.252,3.505405,994
2026-06-08 04:28:28,honeybadger,7,2,1000,1,6,121.40.130.83,3.537021,994
2026-06-08 04:29:08,honeybadger,7,2,2500,1,0,120.27.215.50,5.942305,2499
2026-06-08 04:29:08,honeybadger,7,2,2500,1,1,116.62.149.8,5.950123,2499
2026-06-08 04:29:08,honeybadger,7,2,2500,1,2,47.98.121.97,5.94958,2499
2026-06-08 04:29:08,honeybadger,7,2,2500,1,3,116.62.240.167,5.992351,2499
2026-06-08 04:29:08,honeybadger,7,2,2500,1,4,121.43.234.253,6.004698,2499
2026-06-08 04:29:08,honeybadger,7,2,2500,1,5,121.199.72.252,5.983264,2499
2026-06-08 04:29:08,honeybadger,7,2,2500,1,6,121.40.130.83,5.942295,2499
2026-06-08 04:29:47,honeybadger,7,2,5000,1,0,120.27.215.50,10.212934,4998
2026-06-08 04:29:47,honeybadger,7,2,5000,1,1,116.62.149.8,10.211211,4998
2026-06-08 04:29:47,honeybadger,7,2,5000,1,2,47.98.121.97,10.24399,4998
2026-06-08 04:29:47,honeybadger,7,2,5000,1,3,116.62.240.167,10.195038,4998
2026-06-08 04:29:47,honeybadger,7,2,5000,1,4,121.43.234.253,10.212032,4998
2026-06-08 04:29:47,honeybadger,7,2,5000,1,5,121.199.72.252,10.422801,4998
2026-06-08 04:29:47,honeybadger,7,2,5000,1,6,121.40.130.83,10.590853,4998
2026-06-08 04:30:34,honeybadger,7,2,7500,1,0,120.27.215.50,14.319209,7497
2026-06-08 04:30:34,honeybadger,7,2,7500,1,1,116.62.149.8,14.318661,7497
2026-06-08 04:30:34,honeybadger,7,2,7500,1,2,47.98.121.97,14.329193,7497
2026-06-08 04:30:34,honeybadger,7,2,7500,1,3,116.62.240.167,14.305477,7497
2026-06-08 04:30:34,honeybadger,7,2,7500,1,4,121.43.234.253,14.317422,7497
2026-06-08 04:30:34,honeybadger,7,2,7500,1,5,121.199.72.252,14.334383,7497
2026-06-08 04:30:34,honeybadger,7,2,7500,1,6,121.40.130.83,14.296335,7497
2026-06-08 04:31:22,honeybadger,7,2,10000,1,0,120.27.215.50,18.857601,9996
2026-06-08 04:31:22,honeybadger,7,2,10000,1,1,116.62.149.8,18.851651,9996
2026-06-08 04:31:22,honeybadger,7,2,10000,1,2,47.98.121.97,18.865378,9996
2026-06-08 04:31:22,honeybadger,7,2,10000,1,3,116.62.240.167,18.815386,9996
2026-06-08 04:31:22,honeybadger,7,2,10000,1,4,121.43.234.253,18.847239,9996
2026-06-08 04:31:22,honeybadger,7,2,10000,1,5,121.199.72.252,18.879517,9996
2026-06-08 04:31:22,honeybadger,7,2,10000,1,6,121.40.130.83,18.899337,9996
2026-06-08 04:32:34,honeybadger,7,2,25000,1,0,120.27.215.50,44.856005,24997
2026-06-08 04:32:34,honeybadger,7,2,25000,1,1,116.62.149.8,44.761071,24997
2026-06-08 04:32:34,honeybadger,7,2,25000,1,2,47.98.121.97,44.737511,24997
2026-06-08 04:32:34,honeybadger,7,2,25000,1,3,116.62.240.167,45.424044,24997
2026-06-08 04:32:34,honeybadger,7,2,25000,1,4,121.43.234.253,44.779739,24997
2026-06-08 04:32:34,honeybadger,7,2,25000,1,5,121.199.72.252,44.801394,24997
2026-06-08 04:32:34,honeybadger,7,2,25000,1,6,121.40.130.83,44.910028,24997
2026-06-08 04:37:37,honeybadger,7,2,50000,1,0,120.27.215.50,,
2026-06-08 04:37:37,honeybadger,7,2,50000,1,1,116.62.149.8,90.16457,49994
2026-06-08 04:37:37,honeybadger,7,2,50000,1,2,47.98.121.97,90.052078,49994
2026-06-08 04:37:37,honeybadger,7,2,50000,1,3,116.62.240.167,90.284786,49994
2026-06-08 04:37:37,honeybadger,7,2,50000,1,4,121.43.234.253,90.208253,49994
2026-06-08 04:37:37,honeybadger,7,2,50000,1,5,121.199.72.252,90.389098,49994
2026-06-08 04:37:37,honeybadger,7,2,50000,1,6,121.40.130.83,90.697774,49994
2026-06-08 04:40:22,honeybadger,7,2,75000,1,0,120.27.215.50,137.578132,74998
2026-06-08 04:40:22,honeybadger,7,2,75000,1,1,116.62.149.8,137.492208,74998
2026-06-08 04:40:22,honeybadger,7,2,75000,1,2,47.98.121.97,137.428294,74998
2026-06-08 04:40:22,honeybadger,7,2,75000,1,3,116.62.240.167,139.099681,74998
2026-06-08 04:40:22,honeybadger,7,2,75000,1,4,121.43.234.253,137.567058,74998
2026-06-08 04:40:22,honeybadger,7,2,75000,1,5,121.199.72.252,137.622396,74998
2026-06-08 04:40:22,honeybadger,7,2,75000,1,6,121.40.130.83,138.406596,74998
2026-06-08 04:43:58,honeybadger,7,2,100000,1,0,120.27.215.50,186.537751,99995
2026-06-08 04:43:58,honeybadger,7,2,100000,1,1,116.62.149.8,186.373222,99995
2026-06-08 04:43:58,honeybadger,7,2,100000,1,2,47.98.121.97,185.712443,99995
2026-06-08 04:43:58,honeybadger,7,2,100000,1,3,116.62.240.167,186.234507,99995
2026-06-08 04:43:58,honeybadger,7,2,100000,1,4,121.43.234.253,186.153433,99995
2026-06-08 04:43:58,honeybadger,7,2,100000,1,5,121.199.72.252,185.608346,99995
2026-06-08 04:43:58,honeybadger,7,2,100000,1,6,121.40.130.83,187.609833,99995
