timestamp,protocol,N,f,B,replica,host,adkg_time,acss_time,rbc1_time,rbc2_time,eval_time
2026-06-06 20:13:02,acs,7,2,10,0,120.27.215.50,0.07790494,0.06702042,0.00256562,0.00295854,0.00088477
2026-06-06 20:13:02,acs,7,2,10,1,116.62.149.8,0.04822588,0.03702521,0.00271988,0.00295806,0.0008812
2026-06-06 20:13:02,acs,7,2,10,2,47.98.121.97,0.0148201,0.0034523,0.00273657,0.00303316,0.00089645
2026-06-06 20:13:02,acs,7,2,10,3,116.62.240.167,0.01303005,0.00343609,0.00279975,0.00282407,0.00093269
2026-06-06 20:13:02,acs,7,2,10,4,121.43.234.253,,,,,
2026-06-06 20:13:02,acs,7,2,10,5,121.199.72.252,,,,,
2026-06-06 20:13:02,acs,7,2,10,6,121.40.130.83,,,,,
2026-06-06 20:35:25,acs,7,2,10,0,120.27.215.50,,,,,
2026-06-06 20:35:25,acs,7,2,10,1,116.62.149.8,,,,,
2026-06-06 20:35:25,acs,7,2,10,2,47.98.121.97,,,,,
2026-06-06 20:35:25,acs,7,2,10,3,116.62.240.167,,,,,
2026-06-06 20:35:25,acs,7,2,10,4,121.43.234.253,,,,,
2026-06-06 20:35:25,acs,7,2,10,5,121.199.72.252,,,,,
2026-06-06 20:35:25,acs,7,2,10,6,121.40.130.83,,,,,
2026-06-06 20:55:52,acs,7,2,10,0,120.27.215.50,,,,,
2026-06-06 20:55:52,acs,7,2,10,1,116.62.149.8,,,,,
2026-06-06 20:55:52,acs,7,2,10,2,47.98.121.97,,,,,
2026-06-06 20:55:52,acs,7,2,10,3,116.62.240.167,,,,,
2026-06-06 20:55:52,acs,7,2,10,4,121.43.234.253,,,,,
2026-06-06 20:55:52,acs,7,2,10,5,121.199.72.252,,,,,
2026-06-06 20:55:52,acs,7,2,10,6,121.40.130.83,,,,,
2026-06-06 21:37:16,acs,7,2,10,0,120.27.215.50,
2026-06-06 21:37:16,acs,7,2,10,1,116.62.149.8,0.03703642
2026-06-06 21:37:16,acs,7,2,10,2,47.98.121.97,0.033427
2026-06-06 21:37:16,acs,7,2,10,3,116.62.240.167,
2026-06-06 21:37:16,acs,7,2,10,4,121.43.234.253,0.0420897
2026-06-06 21:37:16,acs,7,2,10,5,121.199.72.252,0.1012094
2026-06-06 21:37:16,acs,7,2,10,6,121.40.130.83,0.06354833
2026-06-06 21:39:41,acs,7,2,1000,0,120.27.215.50,0.09641767
2026-06-06 21:39:41,acs,7,2,1000,1,116.62.149.8,
2026-06-06 21:39:41,acs,7,2,1000,2,47.98.121.97,0.08277655
2026-06-06 21:39:41,acs,7,2,1000,3,116.62.240.167,0.08786416
2026-06-06 21:39:41,acs,7,2,1000,4,121.43.234.253,0.04885912
2026-06-06 21:39:41,acs,7,2,1000,5,121.199.72.252,
2026-06-06 21:39:41,acs,7,2,1000,6,121.40.130.83,0.02884579
2026-06-06 21:45:05,acs,7,2,1000,0,120.27.215.50,0.07644343
2026-06-06 21:45:05,acs,7,2,1000,1,116.62.149.8,0.02836871
2026-06-06 21:45:05,acs,7,2,1000,2,47.98.121.97,
2026-06-06 21:45:05,acs,7,2,1000,3,116.62.240.167,0.02919436
2026-06-06 21:45:05,acs,7,2,1000,4,121.43.234.253,0.0490396
2026-06-06 21:45:05,acs,7,2,1000,5,121.199.72.252,0.04084587
2026-06-06 21:45:05,acs,7,2,1000,6,121.40.130.83,0.05198789
2026-06-06 22:01:07,acs,7,2,1000,0,120.27.215.50,
2026-06-06 22:01:07,acs,7,2,1000,1,116.62.149.8,
2026-06-06 22:01:07,acs,7,2,1000,2,47.98.121.97,
2026-06-06 22:01:07,acs,7,2,1000,3,116.62.240.167,
2026-06-06 22:01:07,acs,7,2,1000,4,121.43.234.253,
2026-06-06 22:01:07,acs,7,2,1000,5,121.199.72.252,
2026-06-06 22:01:07,acs,7,2,1000,6,121.40.130.83,
2026-06-06 22:02:48,acs,7,2,1000,0,120.27.215.50,2.70459294
2026-06-06 22:02:48,acs,7,2,1000,1,116.62.149.8,
2026-06-06 22:02:48,acs,7,2,1000,2,47.98.121.97,2.70531917
2026-06-06 22:02:48,acs,7,2,1000,3,116.62.240.167,2.72079968
2026-06-06 22:02:48,acs,7,2,1000,4,121.43.234.253,2.75107503
2026-06-06 22:02:48,acs,7,2,1000,5,121.199.72.252,2.7277236
2026-06-06 22:02:48,acs,7,2,1000,6,121.40.130.83,
2026-06-06 22:11:13,acs,7,2,10,0,120.27.215.50,0.04468203
2026-06-06 22:11:13,acs,7,2,10,1,116.62.149.8,
2026-06-06 22:11:13,acs,7,2,10,2,47.98.121.97,0.04556394
2026-06-06 22:11:13,acs,7,2,10,3,116.62.240.167,0.02429914
2026-06-06 22:11:13,acs,7,2,10,4,121.43.234.253,
2026-06-06 22:11:13,acs,7,2,10,5,121.199.72.252,0.05914474
2026-06-06 22:11:13,acs,7,2,10,6,121.40.130.83,0.04251361
2026-06-06 22:11:57,acs,7,2,100,0,120.27.215.50,0.03815389
2026-06-06 22:11:57,acs,7,2,100,1,116.62.149.8,0.03086686
2026-06-06 22:11:57,acs,7,2,100,2,47.98.121.97,0.04670334
2026-06-06 22:11:57,acs,7,2,100,3,116.62.240.167,0.09325457
2026-06-06 22:11:57,acs,7,2,100,4,121.43.234.253,0.06699252
2026-06-06 22:11:57,acs,7,2,100,5,121.199.72.252,0.03028369
2026-06-06 22:11:57,acs,7,2,100,6,121.40.130.83,0.05616093
2026-06-06 22:12:39,acs,7,2,250,0,120.27.215.50,0.04979658
2026-06-06 22:12:39,acs,7,2,250,1,116.62.149.8,0.03454089
2026-06-06 22:12:39,acs,7,2,250,2,47.98.121.97,
2026-06-06 22:12:39,acs,7,2,250,3,116.62.240.167,
2026-06-06 22:12:39,acs,7,2,250,4,121.43.234.253,0.08101559
2026-06-06 22:12:39,acs,7,2,250,5,121.199.72.252,0.04050136
2026-06-06 22:12:39,acs,7,2,250,6,121.40.130.83,0.05598831
2026-06-06 22:13:22,acs,7,2,500,0,120.27.215.50,0.93910241
2026-06-06 22:13:22,acs,7,2,500,1,116.62.149.8,0.93093467
2026-06-06 22:13:22,acs,7,2,500,2,47.98.121.97,0.89262176
2026-06-06 22:13:22,acs,7,2,500,3,116.62.240.167,0.88525701
2026-06-06 22:13:22,acs,7,2,500,4,121.43.234.253,0.92609882
2026-06-06 22:13:22,acs,7,2,500,5,121.199.72.252,
2026-06-06 22:13:22,acs,7,2,500,6,121.40.130.83,0.89386415
2026-06-06 22:14:03,acs,7,2,750,0,120.27.215.50,1.78301859
2026-06-06 22:14:03,acs,7,2,750,1,116.62.149.8,1.79561949
2026-06-06 22:14:03,acs,7,2,750,2,47.98.121.97,1.7863276
2026-06-06 22:14:03,acs,7,2,750,3,116.62.240.167,
2026-06-06 22:14:03,acs,7,2,750,4,121.43.234.253,1.80571294
2026-06-06 22:14:03,acs,7,2,750,5,121.199.72.252,1.77239347
2026-06-06 22:14:03,acs,7,2,750,6,121.40.130.83,
2026-06-06 22:14:44,acs,7,2,1000,0,120.27.215.50,2.86653495
2026-06-06 22:14:44,acs,7,2,1000,1,116.62.149.8,2.83643365
2026-06-06 22:14:44,acs,7,2,1000,2,47.98.121.97,2.86754751
2026-06-06 22:14:44,acs,7,2,1000,3,116.62.240.167,
2026-06-06 22:14:44,acs,7,2,1000,4,121.43.234.253,2.84931755
2026-06-06 22:14:44,acs,7,2,1000,5,121.199.72.252,
2026-06-06 22:14:44,acs,7,2,1000,6,121.40.130.83,2.87670779
2026-06-06 22:15:32,acs,7,2,2500,0,120.27.215.50,8.51456451
2026-06-06 22:15:32,acs,7,2,2500,1,116.62.149.8,8.5348413
2026-06-06 22:15:32,acs,7,2,2500,2,47.98.121.97,
2026-06-06 22:15:32,acs,7,2,2500,3,116.62.240.167,8.56211591
2026-06-06 22:15:32,acs,7,2,2500,4,121.43.234.253,8.56278205
2026-06-06 22:15:32,acs,7,2,2500,5,121.199.72.252,8.51050615
2026-06-06 22:15:32,acs,7,2,2500,6,121.40.130.83,
2026-06-06 22:16:30,acs,7,2,5000,0,120.27.215.50,17.90883064
2026-06-06 22:16:30,acs,7,2,5000,1,116.62.149.8,17.86543918
2026-06-06 22:16:30,acs,7,2,5000,2,47.98.121.97,17.93516612
2026-06-06 22:16:30,acs,7,2,5000,3,116.62.240.167,
2026-06-06 22:16:30,acs,7,2,5000,4,121.43.234.253,17.939785
2026-06-06 22:16:30,acs,7,2,5000,5,121.199.72.252,17.91722226
2026-06-06 22:16:30,acs,7,2,5000,6,121.40.130.83,
2026-06-06 22:17:38,acs,7,2,7500,0,120.27.215.50,27.5924964
2026-06-06 22:17:38,acs,7,2,7500,1,116.62.149.8,27.57167339
2026-06-06 22:17:38,acs,7,2,7500,2,47.98.121.97,27.54704571
2026-06-06 22:17:38,acs,7,2,7500,3,116.62.240.167,27.50911212
2026-06-06 22:17:38,acs,7,2,7500,4,121.43.234.253,
2026-06-06 22:17:38,acs,7,2,7500,5,121.199.72.252,27.5195725
2026-06-06 22:17:38,acs,7,2,7500,6,121.40.130.83,27.58147287
2026-06-06 22:18:53,acs,7,2,10000,0,120.27.215.50,36.72135735
2026-06-06 22:18:53,acs,7,2,10000,1,116.62.149.8,
2026-06-06 22:18:53,acs,7,2,10000,2,47.98.121.97,36.74844503
2026-06-06 22:18:53,acs,7,2,10000,3,116.62.240.167,36.72972965
2026-06-06 22:18:53,acs,7,2,10000,4,121.43.234.253,
2026-06-06 22:18:53,acs,7,2,10000,5,121.199.72.252,36.74964714
2026-06-06 22:18:53,acs,7,2,10000,6,121.40.130.83,36.6841886
2026-06-06 22:21:14,acs,7,2,25000,0,120.27.215.50,93.80007648
2026-06-06 22:21:14,acs,7,2,25000,1,116.62.149.8,
2026-06-06 22:21:14,acs,7,2,25000,2,47.98.121.97,93.6322639
2026-06-06 22:21:14,acs,7,2,25000,3,116.62.240.167,93.68544555
2026-06-06 22:21:14,acs,7,2,25000,4,121.43.234.253,93.67556119
2026-06-06 22:21:14,acs,7,2,25000,5,121.199.72.252,
2026-06-06 22:21:14,acs,7,2,25000,6,121.40.130.83,93.6198926
2026-06-06 22:25:08,acs,7,2,50000,0,120.27.215.50,188.70626926
2026-06-06 22:25:08,acs,7,2,50000,1,116.62.149.8,188.74213648
2026-06-06 22:25:08,acs,7,2,50000,2,47.98.121.97,
2026-06-06 22:25:08,acs,7,2,50000,3,116.62.240.167,188.71701026
2026-06-06 22:25:08,acs,7,2,50000,4,121.43.234.253,188.72693515
2026-06-06 22:25:08,acs,7,2,50000,5,121.199.72.252,
2026-06-06 22:25:08,acs,7,2,50000,6,121.40.130.83,188.7001071
2026-06-06 22:30:43,acs,7,2,75000,0,120.27.215.50,282.71911263
2026-06-06 22:30:43,acs,7,2,75000,1,116.62.149.8,282.76589012
2026-06-06 22:30:43,acs,7,2,75000,2,47.98.121.97,282.71212006
2026-06-06 22:30:43,acs,7,2,75000,3,116.62.240.167,282.84348869
2026-06-06 22:30:43,acs,7,2,75000,4,121.43.234.253,
2026-06-06 22:30:43,acs,7,2,75000,5,121.199.72.252,283.01070642
2026-06-06 22:30:43,acs,7,2,75000,6,121.40.130.83,
2026-06-06 22:46:16,acs,7,2,100000,0,120.27.215.50,
2026-06-06 22:46:16,acs,7,2,100000,1,116.62.149.8,
2026-06-06 22:46:16,acs,7,2,100000,2,47.98.121.97,
2026-06-06 22:46:16,acs,7,2,100000,3,116.62.240.167,
2026-06-06 22:46:16,acs,7,2,100000,4,121.43.234.253,
2026-06-06 22:46:16,acs,7,2,100000,5,121.199.72.252,
2026-06-06 22:46:16,acs,7,2,100000,6,121.40.130.83,
2026-06-06 23:30:29,acs,7,2,100000,0,120.27.215.50,
